country ,state                                        ,district                          ,year   ,dyid                            ,chloride     ,nsdp            ,gini
India   ,Uttar Pradesh                                ,Bhadohi                           ,2016.0 ,Bhadohi2016                     ,  11.666667  , 888453.00797   ,0.32
India   ,Uttar Pradesh                                ,Bhadohi                           ,2017.0 ,Bhadohi2017                     ,             , 922457.512487  ,0.32
India   ,Uttar Pradesh                                ,Bhadohi                           ,2018.0 ,Bhadohi2018                     ,  77.990005  , 949184.454018  ,0.32
India   ,Uttar Pradesh                                ,Bijnor                            ,2000.0 ,Bijnor2000                      ,  21.442858  , 351084.1089774 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2001.0 ,Bijnor2001                      ,  64.333336  , 357471.0467097 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2002.0 ,Bijnor2002                      ,             , 369038.1836814 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2003.0 ,Bijnor2003                      ,             , 388468.8674867 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2004.0 ,Bijnor2004                      ,  79.0       , 407921.4919919 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2005.0 ,Bijnor2005                      ,  52.066666  , 431731.0483276 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2006.0 ,Bijnor2006                      ,             , 466023.3283118 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2007.0 ,Bijnor2007                      ,             , 495889.8633084 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2008.0 ,Bijnor2008                      ,             , 533571.8096457 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2009.0 ,Bijnor2009                      ,             , 566760.9860888 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2010.0 ,Bijnor2010                      ,             , 612018.7067716 ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2011.0 ,Bijnor2011                      ,             , 645131.553217  ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2012.0 ,Bijnor2012                      ,             , 673552.189347  ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2013.0 ,Bijnor2013                      ,             , 707469.104121  ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2014.0 ,Bijnor2014                      ,             , 729686.3008    ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2015.0 ,Bijnor2015                      ,             , 792048.75936   ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2016.0 ,Bijnor2016                      ,  49.0       , 888453.00797   ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2017.0 ,Bijnor2017                      ,             , 922457.512487  ,0.25
India   ,Uttar Pradesh                                ,Bijnor                            ,2018.0 ,Bijnor2018                      ,  26.033333  , 949184.454018  ,0.25
India   ,Uttar Pradesh                                ,Budaun                            ,2000.0 ,Budaun2000                      ,  62.5       , 351084.1089774 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2001.0 ,Budaun2001                      ,             , 357471.0467097 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2002.0 ,Budaun2002                      ,  28.0       , 369038.1836814 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2003.0 ,Budaun2003                      ,             , 388468.8674867 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2004.0 ,Budaun2004                      ,             , 407921.4919919 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2005.0 ,Budaun2005                      ,  64.008331  , 431731.0483276 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2006.0 ,Budaun2006                      ,             , 466023.3283118 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2007.0 ,Budaun2007                      ,             , 495889.8633084 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2008.0 ,Budaun2008                      ,             , 533571.8096457 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2009.0 ,Budaun2009                      ,             , 566760.9860888 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2010.0 ,Budaun2010                      ,             , 612018.7067716 ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2011.0 ,Budaun2011                      ,             , 645131.553217  ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2012.0 ,Budaun2012                      ,             , 673552.189347  ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2013.0 ,Budaun2013                      ,             , 707469.104121  ,0.22
India   ,Uttar Pradesh                                ,Budaun                            ,2014.0 ,Budaun2014                      ,             , 729686.3008    ,0.22
